221	-75.763	145.92	0.0	0.0	15.0	70.17553154030313	103.72679132867458	surfaceDep_221.h5	alexandria
223	-75.258	151.28	0.0	0.0	15.0	62.31382011986091	113.72427088471456	surfaceDep_223.h5	alexandria
225	-74.833	156.61	0.0	0.0	15.0	52.96448249227378	122.45229921976963	surfaceDep_225.h5	alexandria
227	-73.917	160.75	0.0	0.0	15.0	46.64246477019276	133.56354283730894	surfaceDep_227.h5	alexandria
229	-73.047	164.58	0.0	0.0	15.0	39.65159687913033	143.75825118617942	surfaceDep_229.h5	alexandria
22	-72.59	183.89	8.0	97.0	15.0	-10.389636000550633	152.79356173167525	surfaceDep_22.h5	cairo
231	-72.627	169.26	0.0	0.0	15.0	28.47857418963734	150.1439245788312	surfaceDep_231.h5	alexandria
233	-71.997	173.5	0.0	0.0	15.0	17.92715799488984	157.3446669520377	surfaceDep_233.h5	alexandria
235	-71.253	177.43	0.0	0.0	15.0	7.394439082051526	164.74137272558897	surfaceDep_235.h5	alexandria
237	-70.33	180.66	0.0	0.0	15.0	-1.9930949742433524	173.0148612447673	surfaceDep_237.h5	alexandria
238	-74.295	123.99	0.0	4.0	15.0	114.54371170235731	77.23161073806541	surfaceDep_238.h5	alexandria
23	-72.81	203.42	3.0	15.0	15.0	-60.101629939441025	138.7537700692488	surfaceDep_23.h5	cairo
240	-73.412	129.35	0.0	4.0	15.0	112.8347003786162	92.51868069221538	surfaceDep_240.h5	alexandria
242	-72.534	134.45	0.0	4.0	15.0	109.67702588170599	107.59130720826978	surfaceDep_242.h5	alexandria
244	-72.045	139.89	0.0	4.0	15.0	101.754273158654	120.79425530842434	surfaceDep_244.h5	alexandria
246	-71.76	145.39	0.0	4.0	15.0	91.13209743707466	132.05419104551078	surfaceDep_246.h5	alexandria
248	-71.499	150.83	0.0	4.0	15.0	79.32148724349487	142.10376650221986	surfaceDep_248.h5	alexandria
24	-71.51	204.5	8.0	72.0	15.0	-67.44841850448448	148.00202711813876	surfaceDep_24.h5	cairo
250	-70.617	155.41	0.0	4.0	15.0	70.94956962357043	155.03877874581633	surfaceDep_250.h5	alexandria
252	-69.911	160.09	0.0	4.0	15.0	60.17819552440471	166.14972772582587	surfaceDep_252.h5	alexandria
254	-69.21	164.64	0.0	4.0	15.0	48.44136941894825	176.3460880501714	surfaceDep_254.h5	alexandria
255	-71.192	38.332	0.0	1.0	15.0	102.61109870649383	-129.77909090930095	surfaceDep_255.h5	baghdad
257	-72.644	39.725	0.0	1.0	15.0	97.57280195174728	-117.42272748863786	surfaceDep_257.h5	baghdad
259	-74.133	39.844	0.0	1.0	15.0	89.42460608656134	-107.16329571957323	surfaceDep_259.h5	baghdad
25	-75.3	36.81	6.0	344.0	15.0	77.47656967119663	-103.5273928937362	surfaceDep_25.h5	baghdad
261	-75.635	39.504	0.0	1.0	15.0	80.38236499614645	-97.49773473340304	surfaceDep_261.h5	baghdad
263	-77.12	38.512	0.0	1.0	15.0	70.54846654059773	-88.65345600110072	surfaceDep_263.h5	baghdad
265	-78.591	36.859	0.0	1.0	15.0	60.199993317972286	-80.2984722065955	surfaceDep_265.h5	baghdad
267	-80.067	35.303	0.0	1.0	15.0	50.49417146979766	-71.30755686765394	surfaceDep_267.h5	baghdad
269	-81.468	31.844	0.0	1.0	15.0	39.597725347593624	-63.75522335158973	surfaceDep_269.h5	baghdad
26	-75.99	36.25	8.0	85.0	15.0	72.87206336029261	-99.3849556696866	surfaceDep_26.h5	baghdad
271	-82.867	27.564	0.0	1.0	15.0	29.034645294988266	-55.623252142527086	surfaceDep_271.h5	baghdad
273	-84.284	22.783	0.0	1.0	15.0	19.470760230583306	-46.35760395908879	surfaceDep_273.h5	baghdad
275	-85.711	16.943	0.0	1.0	15.0	10.99470987638294	-36.09044755597121	surfaceDep_275.h5	baghdad
277	-87.187	11.5844	0.0	1.0	15.0	4.968967271475587	-24.240425633393766	surfaceDep_277.h5	baghdad
279	-88.485	350.01	0.0	1.0	15.0	-2.3118518805782187	-13.124573358123088	surfaceDep_279.h5	baghdad
27	-77.18	33.7	12.0	250.0	15.0	62.57014247488416	-93.81997186586946	surfaceDep_27.h5	baghdad
281	-88.77	283.98	0.0	1.0	15.0	-10.499196889410943	-2.613852278762514	surfaceDep_281.h5	baghdad
283	-87.8	242.56	0.0	1.0	15.0	-17.174943218852373	8.917866739569037	surfaceDep_283.h5	baghdad
285	-86.318	236.22	0.0	1.0	15.0	-26.920671707839702	18.008221348600383	surfaceDep_285.h5	baghdad
287	-84.808	234.61	0.0	1.0	15.0	-37.232507113358466	26.449982763298944	surfaceDep_287.h5	baghdad
289	-83.294	234.58	0.0	1.0	15.0	-48.07170158880439	34.188034090271735	surfaceDep_289.h5	baghdad
28	-77.95	34.14	10.0	62.0	15.0	59.48751780500661	-87.73070262702217	surfaceDep_28.h5	baghdad
291	-81.78	234.82	0.0	1.0	15.0	-59.09977932913549	41.65939173494094	surfaceDep_291.h5	baghdad
293	-80.267	235.01	0.0	1.0	15.0	-70.14103671146125	49.09507778139291	surfaceDep_293.h5	baghdad
295	-78.758	234.29	0.0	1.0	15.0	-80.29667490019928	57.72027638108654	surfaceDep_295.h5	baghdad
297	-77.247	233.74	0.0	1.0	15.0	-90.4563728940367	66.3496311515683	surfaceDep_297.h5	baghdad
299	-75.733	233.85	0.0	1.0	15.0	-101.33740739893747	74.03206635007633	surfaceDep_299.h5	baghdad
29	-78.76	35.23	8.0	117.0	15.0	57.03541744345484	-80.76304949524219	surfaceDep_29.h5	baghdad
301	-74.218	233.95	0.0	1.0	15.0	-112.24108487402926	81.69770187594288	surfaceDep_301.h5	baghdad
303	-72.715	233.43	0.0	1.0	15.0	-122.11329364415076	90.59019307413648	surfaceDep_303.h5	baghdad
305	-71.25	232.18	0.0	1.0	15.0	-130.28780357106422	101.13449150082445	surfaceDep_305.h5	baghdad
307	-69.898	230.2	0.0	1.0	15.0	-135.8528063335391	113.18830459025938	surfaceDep_307.h5	baghdad
308	-71.992	58.269	0.0	2.0	15.0	134.72909788511316	-83.31112316436734	surfaceDep_308.h5	cairo
30	-79.18	32.940002	30.0	12.0	15.0	51.75386732981655	-79.87696523909821	surfaceDep_30.h5	baghdad
310	-73.416	59.311	0.0	2.0	15.0	125.44995792516322	-74.45416369729894	surfaceDep_310.h5	cairo
312	-74.817	60.776	0.0	2.0	15.0	116.55722925224741	-65.20572201921199	surfaceDep_312.h5	cairo
314	-75.941	64.254	0.0	2.0	15.0	111.39256784234142	-53.71980946956276	surfaceDep_314.h5	cairo
316	-76.907	68.909	0.0	2.0	15.0	107.45669038696948	-41.44470958412382	surfaceDep_316.h5	cairo
318	-77.845	73.998	0.0	2.0	15.0	102.77799000298037	-29.474991043914063	surfaceDep_318.h5	cairo
31	-80.38	33.15	6.0	9.0	15.0	46.27406810717932	-70.84904650919344	surfaceDep_31.h5	baghdad
320	-78.79	79.484	0.0	2.0	15.0	96.95207426414501	-17.997015037501356	surfaceDep_320.h5	cairo
322	-79.651	85.607	0.0	2.0	15.0	90.76710155954284	-6.972989138386237	surfaceDep_322.h5	cairo
324	-80.787	90.993	0.0	2.0	15.0	81.02958742143893	1.4044682778265607	surfaceDep_324.h5	cairo
326	-81.897	97.24	0.0	2.0	15.0	70.70938365523688	8.982824422215847	surfaceDep_326.h5	cairo
328	-82.846	105.2	0.0	2.0	15.0	60.72835923006845	16.499523511728064	surfaceDep_328.h5	cairo
32	-81.16	29.46	3.0	208.0	15.0	38.2439261593266	-67.70615760973085	surfaceDep_32.h5	baghdad
330	-83.265	116.73	0.0	2.0	15.0	52.91309396448185	26.647231327284764	surfaceDep_330.h5	cairo
332	-83.337	128.9	0.0	2.0	15.0	45.61347486577274	36.80543357387353	surfaceDep_332.h5	cairo
334	-82.758	139.92	0.0	2.0	15.0	41.016203218000854	48.74281346963324	surfaceDep_334.h5	cairo
336	-82.239	149.88	0.0	2.0	15.0	34.25841499826856	59.05136056439156	surfaceDep_336.h5	cairo
338	-81.723	159.57	0.0	2.0	15.0	25.41465648502691	68.22861247675598	surfaceDep_338.h5	cairo
33	-82.83	25.54	11.0	248.0	15.0	27.19232796858795	-56.90762367704145	surfaceDep_33.h5	baghdad
340	-80.816	167.1	0.0	2.0	15.0	18.035626805139692	78.74770912378415	surfaceDep_340.h5	cairo
342	-79.727	172.85	0.0	2.0	15.0	11.24762909190618	89.66333687213866	surfaceDep_342.h5	cairo
344	-78.967	179.58	0.0	2.0	15.0	0.7114117906158715	97.04870420442732	surfaceDep_344.h5	cairo
346	-77.787	183.79	0.0	2.0	15.0	-7.101161959873541	107.19618734820303	surfaceDep_346.h5	cairo
348	-76.532	187.06	0.0	2.0	15.0	-14.561085983366466	117.57248855390964	surfaceDep_348.h5	cairo
34	-84.42	20.86	8.0	229.0	15.0	17.478204095993057	-45.86694817050583	surfaceDep_34.h5	baghdad
350	-75.721	192.11	0.0	2.0	15.0	-26.350495711782365	122.8095132193827	surfaceDep_350.h5	cairo
352	-74.913	196.87	0.0	2.0	15.0	-38.51322213502351	127.00098679359425	surfaceDep_352.h5	cairo
354	-74.141	201.51	0.0	2.0	15.0	-51.15067732758625	129.78717980831775	surfaceDep_354.h5	cairo
356	-73.041	204.81	0.0	2.0	15.0	-62.59713544836613	135.41055387431058	surfaceDep_356.h5	cairo
358	-71.752	207.01	0.0	2.0	15.0	-72.89848811054698	143.0097023960202	surfaceDep_358.h5	cairo
35	-84.4	20.26	31.0	299.0	15.0	17.05784791333908	-46.21247804754889	surfaceDep_35.h5	baghdad
360	-70.372	208.46	0.0	2.0	15.0	-82.2788241739516	151.7912947778652	surfaceDep_360.h5	cairo
361	-72.924	350.17	0.0	3.0	15.0	-25.644374307684828	-148.00304836216304	surfaceDep_361.h5	damascus
363	-73.813	346.21	0.0	3.0	15.0	-33.94024163720608	-138.2840407114034	surfaceDep_363.h5	damascus
365	-74.806	342.39	0.0	3.0	15.0	-40.43498595131755	-127.39012929209484	surfaceDep_365.h5	damascus
367	-75.894	338.66	0.0	3.0	15.0	-45.15393128426925	-115.57544700505836	surfaceDep_367.h5	damascus
369	-77.071	335.13	0.0	3.0	15.0	-47.830131015645115	-103.18266401643339	surfaceDep_369.h5	damascus
36	-85.15	15.37	13.0	156.0	15.0	11.307833974422925	-41.13695004021131	surfaceDep_36.h5	baghdad
371	-78.219	331.06	0.0	3.0	15.0	-50.14638729049444	-90.69034748952903	surfaceDep_371.h5	damascus
373	-79.094	325.24	0.0	3.0	15.0	-54.695957519993094	-78.81444912885593	surfaceDep_373.h5	damascus
375	-79.927	318.78	0.0	3.0	15.0	-58.387568803634494	-66.64864890300535	surfaceDep_375.h5	damascus
377	-80.379	310.79	0.0	3.0	15.0	-64.07471437673543	-55.288296725737055	surfaceDep_377.h5	damascus
379	-80.628	302.18	0.0	3.0	15.0	-69.77586094155795	-43.906196641029396	surfaceDep_379.h5	damascus
37	-86.19	15.0	4.0	62.0	15.0	8.674188263694823	-32.3725103711618	surfaceDep_37.h5	baghdad
381	-80.425	293.61	0.0	3.0	15.0	-77.17576455229319	-33.73325664214692	surfaceDep_381.h5	damascus
383	-80.133	285.3	0.0	3.0	15.0	-83.71841890774954	-22.902735700875468	surfaceDep_383.h5	damascus
385	-79.315	278.96	0.0	3.0	15.0	-92.84322031839966	-14.638451914100699	surfaceDep_385.h5	damascus
387	-78.357	273.44	0.0	3.0	15.0	-102.23261883394683	-6.145384566651361	surfaceDep_387.h5	damascus
389	-77.392	268.37	0.0	3.0	15.0	-110.8608978561985	3.154737989916496	surfaceDep_389.h5	damascus
38	-86.98	10.389999	3.0	95.0	15.0	4.790980505494858	-26.129686150752118	surfaceDep_38.h5	baghdad
391	-76.533	263.26	0.0	3.0	15.0	-117.64324801799648	13.903181711672309	surfaceDep_391.h5	damascus
393	-75.315	260.09	0.0	3.0	15.0	-127.24858856487504	22.23132642774813	surfaceDep_393.h5	damascus
395	-74.054	257.45	0.0	3.0	15.0	-136.91687960372397	30.479070826374652	surfaceDep_395.h5	damascus
397	-72.758	255.25	0.0	3.0	15.0	-146.6704235185932	38.615131127040144	surfaceDep_397.h5	damascus
398	-85.942	11.402901	0.0	5.0	15.0	7.057352135852748	-34.991422725133795	surfaceDep_398.h5	baghdad
39	-88.25	361.67	3.0	182.0	15.0	0.4486246480844254	-15.38726543591442	surfaceDep_39.h5	baghdad
3	-76.25	62.14	10.0	236.0	15.0	106.9320985592801	-56.5220967518289	surfaceDep_3.h5	cairo
400	-84.568	15.544	0.0	5.0	15.0	12.804635856825534	-46.03471830399484	surfaceDep_400.h5	baghdad
402	-83.149	14.335	0.0	5.0	15.0	14.920947866823964	-58.38816938815305	surfaceDep_402.h5	baghdad
404	-81.725	13.805	0.0	5.0	15.0	17.3691896304316	-70.68804334386535	surfaceDep_404.h5	baghdad
406	-80.308	14.025	0.0	5.0	15.0	20.661214860825943	-82.71384285682456	surfaceDep_406.h5	baghdad
408	-78.898	14.586	0.0	5.0	15.0	24.593565455680057	-94.51081494245841	surfaceDep_408.h5	baghdad
40	-88.72	343.13	4.0	44.0	15.0	-3.2675096958607455	-10.774913448009816	surfaceDep_40.h5	baghdad
410	-77.56	16.997	0.0	5.0	15.0	31.988163287207026	-104.64817013638788	surfaceDep_410.h5	baghdad
411	-78.658	330.47	0.0	6.0	15.0	-49.17431527182664	-86.80917854947212	surfaceDep_411.h5	damascus
413	-78.13	338.84	0.0	6.0	15.0	-37.690692899930596	-97.37399325524515	surfaceDep_413.h5	damascus
415	-77.26	346.24	0.0	6.0	15.0	-26.655726982222074	-108.85061573132174	surfaceDep_415.h5	damascus
41	-89.21	325.92	62.0	6.0	15.0	-3.8939881551581665	-5.75572669726826	surfaceDep_41.h5	baghdad
420	-81.182	52.21	0.0	7.0	15.0	61.29839775591958	-47.53077753190051	surfaceDep_420.h5	baghdad
421	-82.28	48.04	0.0	7.0	15.0	50.49769211047452	-45.40453255410861	surfaceDep_421.h5	baghdad
422	-83.189	41.18	0.0	7.0	15.0	39.44809844224735	-45.092950914758994	surfaceDep_422.h5	baghdad
423	-84.091	33.489998	0.0	7.0	15.0	28.68115152219614	-43.348931773681024	surfaceDep_423.h5	baghdad
42	-88.8	275.73	4.0	102.0	15.0	-10.502981864238953	-1.0538932941889863	surfaceDep_42.h5	baghdad
43	-87.85	242.85	24.0	42.0	15.0	-16.82853671404456	8.630137374234808	surfaceDep_43.h5	baghdad
44	-86.14	235.88	21.0	44.0	15.0	-28.109597623448852	19.045935069802848	surfaceDep_44.h5	baghdad
45	-84.0	232.31	10.0	279.0	15.0	-41.765430137458836	32.268343490122106	surfaceDep_45.h5	baghdad
46	-82.98	230.43	5.0	120.0	15.0	-47.60064371846304	39.33673860472891	surfaceDep_46.h5	baghdad
47	-80.76	233.7	14.0	62.0	15.0	-65.5052629597285	48.118392135828095	surfaceDep_47.h5	baghdad
48	-79.02	231.78	14.0	247.0	15.0	-75.88126617476792	59.75554727932072	surfaceDep_48.h5	baghdad
49	-77.64	231.62	23.0	77.0	15.0	-85.230038863272	67.5040864858616	surfaceDep_49.h5	baghdad
4	-76.81	66.09	12.0	160.0	15.0	106.06840018233304	-47.0252025940663	surfaceDep_4.h5	cairo
50	-75.69	233.05	12.0	234.0	15.0	-100.5961473801333	75.66712002181038	surfaceDep_50.h5	baghdad
5	-77.56	68.69	33.0	234.0	15.0	101.94614927020982	-39.767634482824086	surfaceDep_5.h5	cairo
60	-76.11	351.83	11.0	183.0	15.0	-17.363516260652098	-120.94275032729853	surfaceDep_60.h5	damascus
61	-76.56	347.49	12.0	179.0	15.0	-25.608596980362165	-115.41757699414372	surfaceDep_61.h5	damascus
62	-77.5	343.22	11.0	181.0	15.0	-31.743940020202697	-105.27386980313888	surfaceDep_62.h5	damascus
63	-77.96	339.83	7.0	273.0	15.0	-36.518275106072764	-99.41434639263058	surfaceDep_63.h5	damascus
64	-77.94	335.52	6.0	359.0	15.0	-43.95917676691031	-96.54883350756872	surfaceDep_64.h5	damascus
65	-78.88	331.06	54.0	127.0	15.0	-47.33282812846912	-85.60199174002538	surfaceDep_65.h5	damascus
66	-78.56	327.32	24.0	339.0	15.0	-54.33561983943798	-84.70149173384287	surfaceDep_66.h5	damascus
67	-78.82	324.51	7.0	343.0	15.0	-57.094893340787344	-80.07370308014747	surfaceDep_67.h5	damascus
68	-79.69	318.47	4.0	72.0	15.0	-60.129545152569676	-67.8924258104073	surfaceDep_68.h5	damascus
69	-79.86	314.23	7.0	20.0	15.0	-63.91304523871713	-62.21788890420081	surfaceDep_69.h5	damascus
6	-78.44	73.58	20.0	143.0	15.0	97.53978103762918	-28.74451527508888	surfaceDep_6.h5	cairo
70	-80.25	308.27	5.0	38.0	15.0	-67.33455604909769	-53.1203823946968	surfaceDep_70.h5	damascus
71	-80.31	306.35	35.0	277.0	15.0	-68.65142656280534	-50.52177162895109	surfaceDep_71.h5	damascus
72	-79.9	297.88	56.0	111.0	15.0	-78.53197136965592	-41.545470417966705	surfaceDep_72.h5	damascus
73	-80.32	295.07	23.0	184.0	15.0	-77.12784613797861	-36.0800757154323	surfaceDep_73.h5	damascus
74	-80.49	286.69	6.0	355.0	15.0	-80.13020852885681	-24.024978992374898	surfaceDep_74.h5	damascus
75	-79.97	280.56	8.0	323.0	15.0	-86.7342007425738	-16.169187866469407	surfaceDep_75.h5	damascus
76	-79.82	276.13	19.0	73.0	15.0	-89.03593724836107	-9.562372173515778	surfaceDep_76.h5	damascus
78	-76.99	264.12	31.0	101.0	15.0	-113.83983542658551	11.724041867637911	surfaceDep_78.h5	damascus
7	-80.24	84.9	7.0	184.0	15.0	85.51357494515497	-7.631879175892071	surfaceDep_7.h5	cairo
80	-75.14	255.23	11.0	267.0	15.0	-126.39615879397124	33.3245386828794	surfaceDep_80.h5	damascus
81	-73.14	252.57	9.0	268.0	15.0	-141.4985411862484	44.424295835719796	surfaceDep_81.h5	damascus
82	-72.43	250.27	27.0	74.0	15.0	-145.48055561819467	52.17549028333903	surfaceDep_82.h5	damascus
83	-71.97	341.35	13.0	355.0	15.0	-50.718113352335735	-150.27202481403512	surfaceDep_83.h5	damascus
84	-72.87	340.7	7.0	2.0	15.0	-49.8030101241026	-142.21506558662193	surfaceDep_84.h5	damascus
85	-73.6	340.09	10.0	360.0	15.0	-49.12753560607743	-135.63920859293648	surfaceDep_85.h5	damascus
86	-74.64	339.84	13.0	6.0	15.0	-46.56596181633416	-126.83572883083235	surfaceDep_86.h5	damascus
87	-75.55	336.59	12.0	9.0	15.0	-50.50135363181179	-116.64588869292248	surfaceDep_87.h5	damascus
88	-76.55	332.83	12.0	51.0	15.0	-54.02525906660799	-105.25722841872748	surfaceDep_88.h5	damascus
89	-75.07	119.66	7.0	157.0	15.0	114.12377172567523	64.98948822385664	surfaceDep_89.h5	alexandria
8	-81.08	86.81	2.0	14.0	15.0	78.34282052078503	-4.366332044049291	surfaceDep_8.h5	cairo
90	-74.56	156.7	14.0	223.0	15.0	53.72196694339599	124.74094839906512	surfaceDep_90.h5	alexandria
91	-73.17	160.22	20.0	82.0	15.0	50.09964692331836	139.30964838497303	surfaceDep_91.h5	alexandria
92	-70.56	167.96	23.0	85.0	15.0	35.670307539009244	167.24150533427618	surfaceDep_92.h5	alexandria
93	-69.58	169.01	21.0	84.0	15.0	34.243045090200575	176.32947070564808	surfaceDep_93.h5	alexandria
94	-74.1	188.31	9.0	106.0	15.0	-20.214339350256033	138.39523184763232	surfaceDep_94.h5	cairo
95	-74.07	202.71	42.0	277.0	15.0	-54.09865306208463	129.26360822922572	surfaceDep_95.h5	cairo
96	-72.99	36.63	60.0	49.0	15.0	89.2746982405656	-120.07707899728474	surfaceDep_96.h5	baghdad
97	-74.04	36.28	7.0	263.0	15.0	83.07410431221894	-113.17447635778731	surfaceDep_97.h5	baghdad
9	-81.98	92.33	1.0	260.0	15.0	70.48924962313481	2.8681073970321136	surfaceDep_9.h5	cairo
